,gloss_bbox,gloss_fps,gloss_frame_end,gloss_frame_start,gloss_instance_id,gloss_signer_id,gloss_source,gloss_split,gloss_url,gloss_variation_id,gloss_video_id,gloss
9415,"[47, 16, 207, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8536.mp4,0,03364,army
9419,"[364, 69, 1531, 1080]",25,-1,1,1,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Arrest-drdpDbNx0TM.mp4,0,03420,arrest
9420,"[132, 21, 485, 480]",25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/a/arrest.mp4,1,03422,arrest
9421,"[308, 25, 1043, 720]",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/a/arrest-wrist.mp4,0,03423,arrest
9422,"[54, 14, 213, 192]",25,-1,1,6,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6499.mp4,1,03425,arrest
9426,"[246, 35, 514, 400]",25,-1,1,12,41,aslsearch,train,http://www.aslsearch.com/signs/videos/arrest.mp4,1,03430,arrest
9427,"[271, 68, 1609, 1080]",25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Arrest%202-VtlTEGx88VI.mp4,0,03417,arrest
9428,"[476, 60, 1524, 1080]",25,-1,1,14,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Arrest%203-3aMLsvk3XHs.mp4,0,03418,arrest
9429,"[577, 73, 1529, 1080]",25,-1,1,15,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Arrest%204-ok9f1WytZEk.mp4,0,03419,arrest
9430,"[108, 23, 486, 370]",25,-1,1,0,90,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AS/ASIA-779.mp4,0,65100,asia
9432,"[177, 38, 502, 400]",25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/asia.mp4,0,03571,asia
9433,"[23, 0, 236, 240]",25,-1,1,3,8,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/455449.mp4,0,03562,asia
9435,"[348, 50, 828, 720]",25,-1,1,5,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/asia.mp4,0,03563,asia
9436,"[613, 47, 1512, 1080]",25,-1,1,6,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Asia-bl9Hd9GUSow.mp4,0,03564,asia
9437,"[116, 0, 545, 480]",25,-1,1,7,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1512913877.9803.mp4,0,03565,asia
9438,"[20, 0, 512, 480]",25,-1,1,8,20,handspeak,train,https://www.handspeak.com/word/a/asia.mp4,0,03566,asia
9439,"[58, 18, 212, 192]",25,-1,1,10,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22412.mp4,0,03568,asia
9442,"[513, 53, 1054, 720]",25,-1,1,4,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20I%20Ask%20You%20(1).mp4,0,03597,ask
9443,"[130, 32, 510, 480]",25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466645795.3339.mp4,0,03598,ask
9444,"[88, 25, 532, 480]",25,-1,1,6,14,handspeak,val,https://www.handspeak.com/word/a/ask-hir-coq.mp4,0,03599,ask
9445,"[153, 15, 524, 480]",25,-1,1,9,14,handspeak,train,https://www.handspeak.com/word/a/ask.mp4,0,03602,ask
9446,"[85, 21, 212, 192]",25,-1,1,10,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23459.mp4,0,03603,ask
9447,"[188, 1, 487, 370]",25,-1,1,11,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AS/ASK-22.mp4,0,65101,ask
9448,"[58, 2, 250, 240]",25,-1,1,13,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/122583.mp4,0,03595,ask
9450,"[86, 21, 226, 192]",25,-1,1,15,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23462.mp4,0,03605,ask
9451,"[82, 11, 217, 192]",25,-1,1,17,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6163.mp4,0,03607,ask
9453,"[252, 36, 498, 400]",25,-1,1,1,41,aslsearch,train,http://www.aslsearch.com/signs/videos/attitude.mp4,0,04048,attitude
9454,"[224, 30, 458, 370]",25,-1,1,2,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AT/ATTITUDE-1972.mp4,0,65108,attitude
9455,"[62, 5, 245, 240]",25,-1,1,3,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/122832.mp4,0,04040,attitude
9456,"[598, 76, 1506, 1074]",25,-1,1,4,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Attitude-zUjTr3S6Nt4.mp4,0,04041,attitude
9457,"[110, 32, 509, 480]",25,-1,1,5,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1466646530.8290.mp4,0,04042,attitude
9458,"[95, 0, 528, 480]",25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/a/attitude.mp4,0,04043,attitude
9459,"[82, 9, 228, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14744.mp4,0,04044,attitude
9460,"[89, 8, 227, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14745.mp4,0,04045,attitude
9464,"[82, 46, 563, 480]",25,-1,1,1,14,handspeak,train,https://www.handspeak.com/word/a/attract-pull2.mp4,1,04066,attract
9465,"[56, 0, 598, 480]",25,-1,1,2,14,handspeak,test,https://www.handspeak.com/word/a/attract-pull.mp4,1,04067,attract
9466,"[66, 3, 263, 240]",25,-1,1,6,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/122834.mp4,0,04062,attract
9467,"[75, 12, 205, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14292.mp4,0,04072,attract
9468,"[75, 12, 205, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14292.mp4,0,04073,attract
9470,"[200, 48, 570, 400]",25,-1,1,11,12,aslsearch,train,http://www.aslsearch.com/signs/videos/attract.mp4,0,04076,attract
9471,"[457, 65, 1642, 1080]",25,-1,1,12,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Attract%2C%20Draw%20People%27s%20Attention-vQvorv-uhWU.mp4,1,04063,attract
9472,"[115, 22, 535, 480]",25,-1,1,13,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1466646562.1295.mp4,0,04064,attract
9473,"[171, 6, 548, 360]",25,-1,1,14,20,handspeak,train,https://www.handspeak.com/word/a/attract-physics.mp4,1,04065,attract
9475,"[115, 15, 519, 480]",25,-1,1,1,34,asldeafined,train,https://media.asldeafined.com/vocabulary/1546572785.406.mp4,0,04824,bald
9476,"[34, 5, 506, 473]",25,-1,1,2,20,handspeak,train,https://www.handspeak.com/word/b/bald.mp4,0,04825,bald
9477,"[49, 0, 218, 192]",25,-1,1,3,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22389.mp4,0,04826,bald
9478,"[161, 14, 499, 370]",25,-1,1,6,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BALD-806.mp4,0,65130,bald
9479,"[44, 5, 229, 240]",25,-1,1,7,8,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/455477.mp4,0,04819,bald
9482,"[204, 0, 475, 400]",25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/bald.mp4,0,04831,bald
9483,"[374, 58, 846, 720]",25,-1,1,12,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bald.mp4,0,04821,bald
9484,"[35, 0, 523, 480]",25,-1,1,14,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1466648607.5090.mp4,0,04823,bald
9485,"[175, 17, 490, 370]",25,-1,1,0,90,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BARELY-650.mp4,0,65138,barely
9486,"[68, 17, 454, 360]",25,-1,1,1,20,handspeak,train,https://www.handspeak.com/word/b/barely.mp4,0,05068,barely
9487,"[47, 0, 205, 192]",25,-1,1,2,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22528.mp4,0,05069,barely
9489,"[65, 0, 233, 240]",25,-1,1,5,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455485.mp4,0,05062,barely
9490,"[164, 51, 565, 400]",25,-1,1,8,12,aslsearch,test,http://www.aslsearch.com/signs/videos/barely.mp4,0,05074,barely
9491,"[597, 65, 1400, 1080]",25,-1,1,9,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Barely%202-7gpdkZaRovQ.mp4,0,05063,barely
9492,"[574, 71, 1487, 1080]",25,-1,1,10,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Barely-nNKYaJoLcAg.mp4,0,05064,barely
9493,"[424, 63, 1572, 1067]",25,-1,1,11,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Barely-ryddUQAEV_0.mp4,0,05065,barely
9494,"[504, 82, 1599, 1078]",25,-1,1,12,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Barely-Z6xFskorahw.mp4,0,05066,barely
9495,"[121, 31, 517, 480]",25,-1,1,13,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1466649145.6852.mp4,0,05067,barely
9498,"[170, 50, 538, 400]",25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/baseball.mp4,0,05178,baseball
9499,"[143, 23, 472, 370]",25,-1,1,4,92,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BASEBALL-2091.mp4,0,65141,baseball
9500,"[188, 4, 485, 370]",25,-1,1,5,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BASEBALL-549.mp4,0,65140,baseball
9501,"[231, 16, 532, 414]",25,-1,1,6,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/baseball.mp4,0,05171,baseball
9503,"[243, 20, 570, 360]",25,-1,1,8,60,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20baseball.mp4,0,05172,baseball
9504,"[110, 4, 481, 480]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/b/baseball.mp4,0,05174,baseball
9505,"[66, 12, 206, 192]",25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6144.mp4,0,05175,baseball
9508,"[158, 54, 519, 400]",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/beg.mp4,0,05767,beg
9509,"[180, 2, 486, 370]",25,-1,1,2,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BEG-769.mp4,0,65168,beg
9510,"[188, 73, 500, 480]",25,-1,1,3,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1520781284.4065.mp4,0,05759,beg
9511,"[124, 0, 530, 480]",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/b/beg2.mp4,0,05760,beg
9512,"[132, 6, 521, 480]",25,-1,1,5,20,handspeak,test,https://www.handspeak.com/word/b/beg.mp4,0,05761,beg
9513,"[68, 10, 205, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8706.mp4,0,05762,beg
9514,"[76, 10, 205, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8707.mp4,0,05763,beg
9519,"[151, 52, 550, 400]",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/benefit.mp4,0,05967,benefit
9520,"[133, 12, 459, 370]",25,-1,1,2,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BENEFIT-2444.mp4,0,65175,benefit
9522,"[65, 10, 240, 180]",25,-1,1,4,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/benefit.mov,0,05960,benefit
9523,"[29, 0, 241, 240]",25,-1,1,5,8,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/455522.mp4,0,05961,benefit
9524,"[40, 20, 524, 480]",25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466681667.454.mp4,0,05962,benefit
9525,"[0, 0, 528, 480]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/b/benefit.mp4,0,05963,benefit
9526,"[31, 13, 225, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1214.mp4,0,05964,benefit
9527,"[73, 14, 223, 192]",25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/2/2447.mp4,0,05965,benefit
9532,"[183, 21, 519, 370]",25,-1,1,4,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BI/BITE-39.mp4,0,65199,bite
9533,"[425, 60, 813, 720]",25,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bite.mp4,0,06409,bite
9534,"[155, 52, 528, 400]",25,-1,1,6,12,aslsearch,test,http://www.aslsearch.com/signs/videos/bite.mp4,0,06419,bite
9535,"[504, 131, 1529, 1080]",25,-1,1,7,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bite--QfOCVco5-4.mp4,0,06410,bite
9536,"[65, 20, 556, 480]",25,-1,1,8,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466682446.266.mp4,0,06411,bite
9537,"[115, 0, 546, 480]",25,-1,1,9,14,handspeak,train,https://www.handspeak.com/word/b/bite-insect.mp4,0,06412,bite
9538,"[63, 28, 552, 480]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/b/bite-something.mp4,0,06413,bite
9539,"[72, 17, 237, 192]",25,-1,1,11,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23853.mp4,0,06414,bite
9541,"[157, 51, 535, 400]",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/blame.mp4,0,06536,blame
9542,"[190, 24, 517, 370]",25,-1,1,2,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLAME-552.mp4,0,65202,blame
9543,"[631, 40, 1759, 1080]",25,-1,1,3,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Blame-qnoOB-BriM0.mp4,0,06528,blame
9544,"[79, 22, 577, 480]",25,-1,1,4,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466682688.5061.mp4,0,06529,blame
9545,"[32, 7, 277, 240]",25,-1,1,5,14,handspeak,test,https://www.handspeak.com/word/b/blame-me.mp4,0,06530,blame
9546,"[57, 17, 267, 240]",25,-1,1,6,14,handspeak,train,https://www.handspeak.com/word/b/blame.mp4,0,06531,blame
9547,"[53, 12, 221, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5351.mp4,0,06532,blame
9548,"[82, 13, 223, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7139.mp4,0,06533,blame
9552,"[316, 0, 935, 720]",25,-1,1,1,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/boat.mp4,0,69239,boat
9553,"[242, 38, 494, 400]",25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/boat.mp4,0,06937,boat
9554,"[168, 20, 504, 370]",25,-1,1,3,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOAT-44.mp4,0,65221,boat
9556,"[230, 16, 528, 414]",25,-1,1,5,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/boat.mp4,0,06930,boat
9557,"[719, 54, 1600, 1080]",25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Boat-Fo7n4GqFylM.mp4,0,06931,boat
9558,"[745, 110, 1665, 1080]",25,-1,1,7,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Boat-HMcin0GRLic.mp4,0,06932,boat
9559,"[114, 21, 585, 480]",25,-1,1,8,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466683927.227.mp4,0,06933,boat
9560,"[93, 0, 521, 480]",25,-1,1,9,20,handspeak,train,https://www.handspeak.com/word/b/boat.mp4,0,06934,boat
9561,"[88, 22, 194, 192]",25,-1,1,10,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22795.mp4,0,06935,boat
9563,"[312, 40, 954, 720]",25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/body.mp4,0,69240,body
9564,"[170, 22, 533, 370]",25,-1,1,2,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BODY-788.mp4,0,65222,body
9565,"[577, 26, 1786, 1080]",25,-1,1,3,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Body-ndfK5T-CU3Q.mp4,0,06948,body
9567,"[73, 0, 623, 480]",25,-1,1,5,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466683958.8781.mp4,0,06949,body
9568,"[19, 0, 508, 480]",25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/b/body.mp4,0,06950,body
9569,"[60, 6, 230, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14221.mp4,0,06951,body
9572,"[223, 38, 520, 400]",25,-1,1,10,41,aslsearch,val,http://www.aslsearch.com/signs/videos/body.mp4,0,06954,body
9574,"[168, 51, 544, 400]",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/loan2.mp4,0,07234,borrow
9575,"[199, 41, 480, 370]",25,-1,1,3,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BORROW-2126.mp4,0,65230,borrow
9577,"[515, 34, 1101, 720]",25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Borrow.mp4,0,07227,borrow
9578,"[43, 10, 553, 480]",25,-1,1,6,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466684669.678.mp4,0,07228,borrow
9579,"[54, 29, 250, 240]",25,-1,1,7,14,handspeak,train,https://www.handspeak.com/word/b/borrow.mp4,0,07229,borrow
9580,"[84, 17, 215, 192]",25,-1,1,8,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24007.mp4,0,07230,borrow
9581,"[84, 18, 218, 192]",25,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24008.mp4,0,07231,borrow
9585,"[28, 12, 213, 192]",25,-1,1,2,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22832.mp4,0,07243,boss
9586,"[44, 14, 221, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8959.mp4,0,07245,boss
9587,"[125, 24, 489, 370]",25,-1,1,5,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOSS-556.mp4,0,65231,boss
9590,"[148, 38, 480, 400]",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/boss.mp4,0,07247,boss
9591,"[59, 11, 307, 240]",25,-1,1,9,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125013.mp4,0,07237,boss
9592,"[125, 14, 522, 414]",25,-1,1,10,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/boss.mp4,0,07238,boss
9593,"[499, 70, 1583, 1080]",25,-1,1,11,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Boss-2YWz3UnssxQ.mp4,0,07239,boss
9594,"[39, 3, 276, 240]",25,-1,1,13,14,handspeak,val,https://www.handspeak.com/word/b/boss2.mp4,0,07241,boss
9597,"[186, 2, 484, 370]",25,-1,1,3,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOTHER-2129.mp4,0,65234,bother
9598,"[216, 39, 476, 400]",25,-1,1,4,41,aslsearch,val,http://www.aslsearch.com/signs/videos/bother.mp4,0,07269,bother
9599,"[50, 12, 255, 240]",25,-1,1,5,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125016.mp4,0,07260,bother
9600,"[743, 48, 1610, 1080]",25,-1,1,6,6,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Annoy%2C%20Pester-1gSZNhfWT3s.mp4,0,07261,bother
9601,"[84, 4, 605, 480]",25,-1,1,7,40,asldeafined,train,https://media.asldeafined.com/vocabulary/1522289167.3396.mp4,0,07262,bother
9602,"[84, 0, 478, 480]",25,-1,1,8,20,handspeak,train,https://www.handspeak.com/word/b/bother.mp4,0,07263,bother
9603,"[61, 14, 211, 192]",25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6189.mp4,0,07264,bother
9604,"[48, 13, 216, 192]",25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6190.mp4,0,07265,bother
9605,"[57, 14, 213, 192]",25,-1,1,11,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6192.mp4,0,07266,bother
9607,"[381, 31, 934, 720]",25,-1,1,1,117,aslbrick,train,http://aslbricks.org/New/ASL-Videos/bottle.mp4,0,69243,bottle
9608,"[181, 24, 488, 370]",25,-1,1,2,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOTTLE-47.mp4,0,65235,bottle
9609,"[3, 3, 263, 240]",25,-1,1,3,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/244952.mp4,0,07286,bottle
9611,"[622, 69, 1591, 1080]",25,-1,1,5,6,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bottle-nbszrRfXags.mp4,0,07287,bottle
9612,"[83, 25, 554, 480]",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466684757.2744.mp4,0,07288,bottle
9613,"[7, 0, 534, 480]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/b/bottle.mp4,0,07289,bottle
9614,"[78, 10, 221, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14487.mp4,0,07290,bottle
9616,"[209, 40, 473, 400]",25,-1,1,10,41,aslsearch,val,http://www.aslsearch.com/signs/videos/bottle.mp4,0,07292,bottle
9618,"[85, 27, 614, 480]",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466681617.3322.mp4,0,07301,bottom
9619,"[35, 14, 586, 480]",25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/b/bottom.mp4,0,07302,bottom
9620,"[66, 10, 235, 192]",25,-1,1,4,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14494.mp4,0,07303,bottom
9621,"[77, 11, 237, 192]",25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14496.mp4,0,07304,bottom
9623,"[180, 40, 508, 400]",25,-1,1,11,41,aslsearch,train,http://www.aslsearch.com/signs/videos/bottom.mp4,0,07309,bottom
9624,"[701, 104, 1642, 1080]",25,-1,1,12,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bottom%202-mJ_7E8LU-VM.mp4,0,07297,bottom
9625,"[618, 58, 1763, 1080]",25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bottom%20or%20Basic%20unclear-pj2SCDaDN10.mp4,0,07298,bottom
9626,"[660, 85, 1660, 1076]",25,-1,1,14,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bottom-lPZOHNytq_U.mp4,0,07299,bottom
9627,"[745, 104, 1649, 1080]",25,-1,1,15,39,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bottom-wx75JolgqOc.mp4,0,07300,bottom
9629,"[129, 51, 609, 400]",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/brag.mp4,0,07498,brag
9630,"[33, 0, 633, 370]",25,-1,1,2,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BRAG-2406.mp4,0,65249,brag
9631,"[42, 2, 642, 370]",25,-1,1,3,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BRAG-848.mp4,0,65248,brag
9632,"[0, 7, 320, 240]",25,-1,1,4,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125272.mp4,0,07492,brag
9634,"[39, 14, 630, 480]",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466683899.7448.mp4,0,07493,brag
9635,"[48, 0, 604, 480]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/b/brag.mp4,0,07494,brag
9636,"[48, 13, 259, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7789.mp4,0,07495,brag
9640,"[179, 52, 541, 400]",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/build.mp4,0,08127,build
9641,"[137, 16, 478, 370]",25,-1,1,2,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUILD-57.mp4,0,65268,build
9642,"[479, 20, 1655, 1080]",25,-1,1,3,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Build%202-xiJYYCuA2UA.mp4,0,08119,build
9643,"[497, 23, 1666, 1079]",25,-1,1,4,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Build-nKc4I9NKmcM.mp4,0,08120,build
9644,"[66, 13, 575, 480]",25,-1,1,5,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466724823.9456.mp4,0,08121,build
9645,"[8, 0, 577, 480]",25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/b/build.mp4,0,08122,build
9646,"[68, 11, 214, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9977.mp4,0,08123,build
9652,"[229, 15, 523, 414]",25,-1,1,3,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bus.mp4,0,08349,bus
9653,"[104, 22, 532, 480]",25,-1,1,6,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466725228.3209.mp4,0,08352,bus
9654,"[120, 6, 491, 360]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/b/bus-fs.mp4,0,08353,bus
9655,"[67, 14, 216, 192]",25,-1,1,9,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/9/9951.mp4,0,08355,bus
